time,altitude,velocity,acceleration
33.7104,1655.44,-87.1491,-5.16359
33.7203,1654.56,-87.2007,-5.15808
33.7303,1653.69,-87.2522,-5.15257
33.7403,1652.82,-87.3037,-5.14707
33.7503,1651.94,-87.3551,-5.14156
33.7603,1651.07,-87.4065,-5.13606
33.7703,1650.2,-87.4578,-5.13057
33.7803,1649.32,-87.509,-5.12507
33.7903,1648.45,-87.5602,-5.11958
33.8003,1647.57,-87.6114,-5.11409
33.8103,1646.69,-87.6625,-5.1086
33.8203,1645.82,-87.7135,-5.10312
33.8303,1644.94,-87.7645,-5.09763
33.8403,1644.06,-87.8154,-5.09216
33.8503,1643.18,-87.8663,-5.08668
33.8603,1642.3,-87.9171,-5.08121
33.8703,1641.42,-87.9678,-5.07574
33.8803,1640.54,-88.0185,-5.07027
33.8903,1639.66,-88.0692,-5.0648
33.9003,1638.78,-88.1198,-5.05934
33.9103,1637.9,-88.1703,-5.05388
33.9203,1637.02,-88.2208,-5.04842
33.9303,1636.13,-88.2712,-5.04297
33.9403,1635.25,-88.3216,-5.03752
33.9503,1634.37,-88.3719,-5.03207
33.9603,1633.48,-88.4222,-5.02662
33.9703,1632.6,-88.4724,-5.02118
33.9803,1631.71,-88.5226,-5.01574
33.9903,1630.83,-88.5727,-5.0103
34.0003,1629.94,-88.6227,-5.00487
34.0103,1629.05,-88.6727,-4.99943
34.0203,1628.17,-88.7226,-4.99401
34.0303,1627.28,-88.7725,-4.98858
34.0403,1626.39,-88.8224,-4.98316
34.0503,1625.5,-88.8721,-4.97773
34.0603,1624.61,-88.9219,-4.97232
34.0703,1623.72,-88.9715,-4.9669
34.0803,1622.83,-89.0211,-4.96149
34.0903,1621.94,-89.0707,-4.95608
34.1003,1621.05,-89.1202,-4.95068
34.1103,1620.16,-89.1697,-4.94527
34.1203,1619.27,-89.2191,-4.93987
34.1303,1618.37,-89.2684,-4.93447
34.1403,1617.48,-89.3177,-4.92908
34.1503,1616.59,-89.367,-4.92369
34.1603,1615.69,-89.4161,-4.9183
34.1703,1614.8,-89.4653,-4.91291
34.1803,1613.9,-89.5143,-4.90753
34.1903,1613.01,-89.5634,-4.90215
34.2003,1612.11,-89.6123,-4.89677
34.2103,1611.21,-89.6612,-4.8914
34.2203,1610.32,-89.7101,-4.88603
34.2303,1609.42,-89.7589,-4.88066
34.2403,1608.52,-89.8076,-4.8753
34.2503,1607.62,-89.8563,-4.86993
34.2603,1606.72,-89.905,-4.86458
34.2703,1605.83,-89.9536,-4.85922
34.2803,1604.93,-90.0021,-4.85387
34.2903,1604.02,-90.0506,-4.84852
34.3003,1603.12,-90.099,-4.84317
34.3102,1602.22,-90.1474,-4.83783
34.3202,1601.32,-90.1957,-4.83248
34.3302,1600.42,-90.244,-4.82715
34.3402,1599.51,-90.2922,-4.82181
34.3502,1598.61,-90.3404,-4.81648
34.3602,1597.71,-90.3885,-4.81115
34.3702,1596.8,-90.4366,-4.80583
34.3802,1595.9,-90.4846,-4.8005
34.3902,1594.99,-90.5325,-4.79518
34.4002,1594.09,-90.5804,-4.78987
34.4102,1593.18,-90.6283,-4.78455
34.4202,1592.27,-90.676,-4.77924
34.4302,1591.37,-90.7238,-4.77394
34.4402,1590.46,-90.7715,-4.76863
34.4502,1589.55,-90.8191,-4.76333
34.4602,1588.64,-90.8667,-4.75803
34.4702,1587.73,-90.9142,-4.75274
34.4802,1586.82,-90.9617,-4.74745
34.4902,1585.91,-91.0091,-4.74216
34.5002,1585,-91.0565,-4.73687
34.5102,1584.09,-91.1038,-4.73159
34.5202,1583.18,-91.1511,-4.72631
34.5302,1582.27,-91.1983,-4.72103
34.5402,1581.36,-91.2454,-4.71576
34.5502,1580.44,-91.2925,-4.71049
34.5602,1579.53,-91.3396,-4.70522
34.5702,1578.62,-91.3866,-4.69996
34.5802,1577.7,-91.4335,-4.6947
34.5902,1576.79,-91.4804,-4.68945
34.6002,1575.87,-91.5273,-4.68419
34.6102,1574.96,-91.5741,-4.67894
34.6202,1574.04,-91.6208,-4.67369
34.6302,1573.12,-91.6675,-4.66845
34.6402,1572.21,-91.7141,-4.66321
34.6502,1571.29,-91.7607,-4.65797
34.6602,1570.37,-91.8072,-4.65274
34.6702,1569.45,-91.8537,-4.6475
34.6802,1568.53,-91.9001,-4.64228
34.6902,1567.61,-91.9465,-4.63705
34.7002,1566.69,-91.9928,-4.63183
34.7102,1565.77,-92.0391,-4.62661
34.7202,1564.85,-92.0853,-4.6214
34.7302,1563.93,-92.1314,-4.61618
34.7402,1563.01,-92.1776,-4.61098
34.7502,1562.09,-92.2236,-4.60577
34.7602,1561.16,-92.2696,-4.60057
34.7702,1560.24,-92.3156,-4.59537
34.7802,1559.32,-92.3615,-4.59017
34.7902,1558.39,-92.4073,-4.58498
34.8002,1557.47,-92.4531,-4.57979
34.8102,1556.54,-92.4989,-4.57461
34.8202,1555.62,-92.5446,-4.56943
34.8302,1554.69,-92.5902,-4.56425
34.8402,1553.77,-92.6358,-4.55907
34.8502,1552.84,-92.6813,-4.5539
34.8602,1551.91,-92.7268,-4.54873
34.8702,1550.98,-92.7723,-4.54356
34.8802,1550.06,-92.8176,-4.5384
34.8902,1549.13,-92.863,-4.53324
34.9002,1548.2,-92.9083,-4.52809
34.9101,1547.27,-92.9535,-4.52293
34.9201,1546.34,-92.9987,-4.51779
34.9301,1545.41,-93.0438,-4.51264
34.9401,1544.48,-93.0889,-4.5075
34.9501,1543.55,-93.1339,-4.50236
34.9601,1542.61,-93.1789,-4.49722
34.9701,1541.68,-93.2238,-4.49209
34.9801,1540.75,-93.2687,-4.48696
34.9901,1539.82,-93.3135,-4.48184
35.0001,1538.88,-93.3582,-4.47672
35.0101,1537.95,-93.403,-4.4716
35.0201,1537.01,-93.4476,-4.46648
35.0301,1536.08,-93.4922,-4.46137
35.0401,1535.14,-93.5368,-4.45626
35.0501,1534.21,-93.5813,-4.45116
35.0601,1533.27,-93.6258,-4.44606
35.0701,1532.33,-93.6702,-4.44096
35.0801,1531.4,-93.7145,-4.43586
35.0901,1530.46,-93.7589,-4.43077
35.1001,1529.52,-93.8031,-4.42568
35.1101,1528.58,-93.8473,-4.4206
35.1201,1527.64,-93.8915,-4.41552
35.1301,1526.71,-93.9356,-4.41044
35.1401,1525.77,-93.9796,-4.40537
35.1501,1524.83,-94.0236,-4.4003
35.1601,1523.88,-94.0676,-4.39523
35.1701,1522.94,-94.1115,-4.39016
35.1801,1522,-94.1553,-4.3851
35.1901,1521.06,-94.1991,-4.38005
35.2001,1520.12,-94.2429,-4.375
35.2101,1519.17,-94.2866,-4.36995
35.2201,1518.23,-94.3302,-4.3649
35.2301,1517.29,-94.3738,-4.35986
35.2401,1516.34,-94.4174,-4.35482
35.2501,1515.4,-94.4609,-4.34978
35.2601,1514.45,-94.5043,-4.34475
35.2701,1513.51,-94.5477,-4.33972
35.2801,1512.56,-94.5911,-4.3347
35.2901,1511.62,-94.6344,-4.32967
35.3001,1510.67,-94.6776,-4.32466
35.3101,1509.72,-94.7208,-4.31964
35.3201,1508.77,-94.764,-4.31463
35.3301,1507.83,-94.8071,-4.30962
35.3401,1506.88,-94.8501,-4.30462
35.3501,1505.93,-94.8931,-4.29962
35.3601,1504.98,-94.9361,-4.29462
35.3701,1504.03,-94.979,-4.28963
35.3801,1503.08,-95.0218,-4.28464
35.3901,1502.13,-95.0646,-4.27965
35.4001,1501.18,-95.1073,-4.27467
35.4101,1500.23,-95.15,-4.26969
35.4201,1499.27,-95.1927,-4.26471
35.4301,1498.32,-95.2353,-4.25974
35.4401,1497.37,-95.2778,-4.25477
35.4501,1496.42,-95.3203,-4.24981
35.4601,1495.46,-95.3628,-4.24485
35.4701,1494.51,-95.4052,-4.23989
35.4801,1493.55,-95.4475,-4.23494
35.4901,1492.6,-95.4898,-4.22999
35.5,1491.64,-95.5321,-4.22504
35.51,1490.69,-95.5743,-4.2201
35.52,1489.73,-95.6164,-4.21516
35.53,1488.77,-95.6585,-4.21022
35.54,1487.82,-95.7006,-4.20529
35.55,1486.86,-95.7426,-4.20036
35.56,1485.9,-95.7845,-4.19543
35.57,1484.94,-95.8264,-4.19051
35.58,1483.99,-95.8683,-4.18559
35.59,1483.03,-95.9101,-4.18068
35.6,1482.07,-95.9519,-4.17577
35.61,1481.11,-95.9936,-4.17086
35.62,1480.15,-96.0352,-4.16596
35.63,1479.19,-96.0768,-4.16106
35.64,1478.22,-96.1184,-4.15616
35.65,1477.26,-96.1599,-4.15127
35.66,1476.3,-96.2014,-4.14638
35.67,1475.34,-96.2428,-4.14149
35.68,1474.38,-96.2841,-4.13661
35.69,1473.41,-96.3255,-4.13174
35.7,1472.45,-96.3667,-4.12686
35.71,1471.48,-96.408,-4.12199
35.72,1470.52,-96.4491,-4.11712
35.73,1469.56,-96.4902,-4.11226
35.74,1468.59,-96.5313,-4.1074
35.75,1467.62,-96.5723,-4.10254
35.76,1466.66,-96.6133,-4.09769
35.77,1465.69,-96.6543,-4.09284
35.78,1464.72,-96.6951,-4.088
35.79,1463.76,-96.736,-4.08316
35.8,1462.79,-96.7768,-4.07832
35.81,1461.82,-96.8175,-4.07348
35.82,1460.85,-96.8582,-4.06865
35.83,1459.88,-96.8988,-4.06383
35.84,1458.91,-96.9394,-4.059
35.85,1457.94,-96.9799,-4.05419
35.86,1456.97,-97.0204,-4.04937
35.87,1456,-97.0609,-4.04456
35.88,1455.03,-97.1013,-4.03975
35.89,1454.06,-97.1416,-4.03495
35.9,1453.09,-97.1819,-4.03015
35.91,1452.12,-97.2222,-4.02535
35.92,1451.14,-97.2624,-4.02056
35.93,1450.17,-97.3026,-4.01577
35.94,1449.2,-97.3427,-4.01098
35.95,1448.22,-97.3827,-4.0062
35.96,1447.25,-97.4227,-4.00142
35.97,1446.28,-97.4627,-3.99665
35.98,1445.3,-97.5026,-3.99188
35.99,1444.33,-97.5425,-3.98711
36,1443.35,-97.5823,-3.98235
36.01,1442.37,-97.6221,-3.97759
36.02,1441.4,-97.6618,-3.97283
36.03,1440.42,-97.7015,-3.96808
36.04,1439.44,-97.7411,-3.96333
36.05,1438.46,-97.7807,-3.95859
36.06,1437.49,-97.8203,-3.95384
36.07,1436.51,-97.8598,-3.94911
36.08,1435.53,-97.8992,-3.94437
36.09,1434.55,-97.9386,-3.93964
36.0999,1433.57,-97.978,-3.93492
36.1099,1432.59,-98.0173,-3.9302
36.1199,1431.61,-98.0565,-3.92548
36.1299,1430.63,-98.0957,-3.92077
36.1399,1429.65,-98.1349,-3.91605
36.1499,1428.66,-98.174,-3.91135
36.1599,1427.68,-98.2131,-3.90664
36.1699,1426.7,-98.2521,-3.90195
36.1799,1425.72,-98.291,-3.89725
36.1899,1424.73,-98.33,-3.89256
36.1999,1423.75,-98.3689,-3.88787
36.2099,1422.77,-98.4077,-3.88319
36.2199,1421.78,-98.4465,-3.87851
36.2299,1420.8,-98.4852,-3.87383
36.2399,1419.81,-98.5239,-3.86916
36.2499,1418.83,-98.5625,-3.86449
36.2599,1417.84,-98.6011,-3.85982
36.2699,1416.85,-98.6397,-3.85516
36.2799,1415.87,-98.6782,-3.8505
36.2899,1414.88,-98.7167,-3.84585
36.2999,1413.89,-98.7551,-3.8412
36.3099,1412.9,-98.7934,-3.83655
36.3199,1411.92,-98.8318,-3.83191
36.3299,1410.93,-98.87,-3.82727
36.3399,1409.94,-98.9083,-3.82264
36.3499,1408.95,-98.9464,-3.81801
36.3599,1407.96,-98.9846,-3.81338
36.3699,1406.97,-99.0227,-3.80876
36.3799,1405.98,-99.0607,-3.80414
36.3899,1404.99,-99.0987,-3.79953
36.3999,1404,-99.1366,-3.79491
36.4099,1403,-99.1745,-3.79031
36.4199,1402.01,-99.2124,-3.7857
36.4299,1401.02,-99.2502,-3.7811
36.4399,1400.03,-99.288,-3.77651
36.4499,1399.03,-99.3257,-3.77191
36.4599,1398.04,-99.3634,-3.76732
36.4699,1397.05,-99.401,-3.76274
36.4799,1396.05,-99.4386,-3.75816
36.4899,1395.06,-99.4761,-3.75358
36.4999,1394.06,-99.5136,-3.74901
36.5099,1393.07,-99.551,-3.74444
36.5199,1392.07,-99.5884,-3.73987
36.5299,1391.07,-99.6258,-3.73531
36.5399,1390.08,-99.6631,-3.73075
36.5499,1389.08,-99.7004,-3.7262
36.5599,1388.08,-99.7376,-3.72165
36.5699,1387.08,-99.7748,-3.7171
36.5799,1386.09,-99.8119,-3.71256
36.5899,1385.09,-99.849,-3.70802
36.5999,1384.09,-99.886,-3.70349
36.6099,1383.09,-99.923,-3.69896
36.6199,1382.09,-99.9599,-3.69443
36.6299,1381.09,-99.9968,-3.68991
36.6399,1380.09,-100.034,-3.68539
36.6499,1379.09,-100.07,-3.68087
36.6599,1378.09,-100.107,-3.67636
36.6699,1377.09,-100.144,-3.67185
36.6799,1376.08,-100.181,-3.66735
36.6898,1375.08,-100.217,-3.66285
36.6998,1374.08,-100.254,-3.65835
36.7098,1373.08,-100.29,-3.65386
36.7198,1372.07,-100.327,-3.64937
36.7298,1371.07,-100.363,-3.64489
36.7398,1370.07,-100.4,-3.64041
36.7498,1369.06,-100.436,-3.63593
36.7598,1368.06,-100.472,-3.63146
36.7698,1367.05,-100.509,-3.62699
36.7798,1366.05,-100.545,-3.62253
36.7898,1365.04,-100.581,-3.61807
36.7998,1364.03,-100.617,-3.61361
36.8098,1363.03,-100.653,-3.60916
36.8198,1362.02,-100.689,-3.60471
36.8298,1361.01,-100.725,-3.60026
36.8398,1360.01,-100.761,-3.59582
36.8498,1359,-100.797,-3.59138
36.8598,1357.99,-100.833,-3.58695
36.8698,1356.98,-100.869,-3.58252
36.8798,1355.97,-100.905,-3.57809
36.8898,1354.96,-100.94,-3.57367
36.8998,1353.95,-100.976,-3.56925
36.9098,1352.94,-101.012,-3.56484
36.9198,1351.93,-101.047,-3.56043
36.9298,1350.92,-101.083,-3.55602
36.9398,1349.91,-101.118,-3.55162
36.9498,1348.9,-101.154,-3.54722
36.9598,1347.89,-101.189,-3.54283
36.9698,1346.87,-101.225,-3.53844
36.9798,1345.86,-101.26,-3.53405
36.9898,1344.85,-101.295,-3.52967
36.9998,1343.84,-101.331,-3.52529
37.0098,1342.82,-101.366,-3.52091
37.0198,1341.81,-101.401,-3.51654
37.0298,1340.79,-101.436,-3.51217
37.0398,1339.78,-101.471,-3.50781
37.0498,1338.76,-101.506,-3.50345
37.0598,1337.75,-101.541,-3.49909
37.0698,1336.73,-101.576,-3.49474
37.0798,1335.72,-101.611,-3.49039
37.0898,1334.7,-101.646,-3.48605
37.0998,1333.68,-101.681,-3.48171
37.1098,1332.67,-101.716,-3.47737
37.1198,1331.65,-101.75,-3.47304
37.1298,1330.63,-101.785,-3.46871
37.1398,1329.61,-101.82,-3.46439
37.1498,1328.59,-101.854,-3.46007
37.1598,1327.57,-101.889,-3.45575
37.1698,1326.56,-101.923,-3.45144
37.1798,1325.54,-101.958,-3.44713
37.1898,1324.52,-101.992,-3.44283
37.1998,1323.5,-102.027,-3.43853
37.2098,1322.48,-102.061,-3.43423
37.2198,1321.45,-102.095,-3.42994
37.2298,1320.43,-102.129,-3.42565
37.2398,1319.41,-102.164,-3.42136
37.2498,1318.39,-102.198,-3.41708
37.2598,1317.37,-102.232,-3.4128
37.2698,1316.34,-102.266,-3.40853
37.2798,1315.32,-102.3,-3.40426
37.2897,1314.3,-102.334,-3.4
37.2997,1313.27,-102.368,-3.39573
37.3097,1312.25,-102.402,-3.39148
37.3197,1311.23,-102.436,-3.38722
37.3297,1310.2,-102.47,-3.38297
37.3397,1309.18,-102.503,-3.37873
37.3497,1308.15,-102.537,-3.37449
37.3597,1307.13,-102.571,-3.37025
37.3697,1306.1,-102.605,-3.36601
37.3797,1305.07,-102.638,-3.36178
37.3897,1304.05,-102.672,-3.35756
37.3997,1303.02,-102.705,-3.35334
37.4097,1301.99,-102.739,-3.34912
37.4197,1300.96,-102.772,-3.3449
37.4297,1299.94,-102.806,-3.34069
37.4397,1298.91,-102.839,-3.33649
37.4497,1297.88,-102.872,-3.33228
37.4597,1296.85,-102.906,-3.32808
37.4697,1295.82,-102.939,-3.32389
37.4797,1294.79,-102.972,-3.3197
37.4897,1293.76,-103.005,-3.31551
37.4997,1292.73,-103.038,-3.31133
37.5097,1291.7,-103.071,-3.30715
37.5197,1290.67,-103.104,-3.30298
37.5297,1289.64,-103.137,-3.2988
37.5397,1288.61,-103.17,-3.29464
37.5497,1287.57,-103.203,-3.29047
37.5597,1286.54,-103.236,-3.28632
37.5697,1285.51,-103.269,-3.28216
37.5797,1284.48,-103.302,-3.27801
37.5897,1283.44,-103.334,-3.27386
37.5997,1282.41,-103.367,-3.26972
37.6097,1281.37,-103.4,-3.26558
37.6197,1280.34,-103.432,-3.26144
37.6297,1279.31,-103.465,-3.25731
37.6397,1278.27,-103.498,-3.25318
37.6497,1277.23,-103.53,-3.24906
37.6597,1276.2,-103.562,-3.24494
37.6697,1275.16,-103.595,-3.24082
37.6797,1274.13,-103.627,-3.23671
37.6897,1273.09,-103.66,-3.2326
37.6997,1272.05,-103.692,-3.2285
37.7097,1271.02,-103.724,-3.2244
37.7197,1269.98,-103.756,-3.2203
37.7297,1268.94,-103.788,-3.21621
37.7397,1267.9,-103.821,-3.21212
37.7497,1266.86,-103.853,-3.20804
37.7597,1265.83,-103.885,-3.20395
37.7697,1264.79,-103.917,-3.19988
37.7797,1263.75,-103.949,-3.19581
37.7897,1262.71,-103.981,-3.19174
37.7997,1261.67,-104.012,-3.18767
37.8097,1260.63,-104.044,-3.18361
37.8197,1259.59,-104.076,-3.17955
37.8297,1258.54,-104.108,-3.1755
37.8397,1257.5,-104.14,-3.17145
37.8497,1256.46,-104.171,-3.16741
37.8597,1255.42,-104.203,-3.16337
37.8697,1254.38,-104.234,-3.15933
37.8797,1253.33,-104.266,-3.15529
37.8896,1252.29,-104.298,-3.15126
37.8996,1251.25,-104.329,-3.14724
37.9096,1250.2,-104.36,-3.14322
37.9196,1249.16,-104.392,-3.1392
37.9296,1248.12,-104.423,-3.13519
37.9396,1247.07,-104.454,-3.13118
37.9496,1246.03,-104.486,-3.12717
37.9596,1244.98,-104.517,-3.12317
37.9696,1243.94,-104.548,-3.11917
37.9796,1242.89,-104.579,-3.11518
37.9896,1241.84,-104.61,-3.11119
37.9996,1240.8,-104.642,-3.1072
38.0096,1239.75,-104.673,-3.10322
38.0196,1238.7,-104.704,-3.09924
38.0296,1237.66,-104.735,-3.09526
38.0396,1236.61,-104.765,-3.09129
38.0496,1235.56,-104.796,-3.08733
38.0596,1234.51,-104.827,-3.08336
38.0696,1233.46,-104.858,-3.07941
38.0796,1232.42,-104.889,-3.07545
38.0896,1231.37,-104.919,-3.0715
38.0996,1230.32,-104.95,-3.06755
38.1096,1229.27,-104.981,-3.06361
38.1196,1228.22,-105.011,-3.05967
38.1296,1227.17,-105.042,-3.05573
38.1396,1226.12,-105.072,-3.0518
38.1496,1225.06,-105.103,-3.04788
38.1596,1224.01,-105.133,-3.04395
38.1696,1222.96,-105.164,-3.04003
38.1796,1221.91,-105.194,-3.03612
38.1896,1220.86,-105.224,-3.0322
38.1996,1219.81,-105.255,-3.0283
38.2096,1218.75,-105.285,-3.02439
38.2196,1217.7,-105.315,-3.02049
38.2296,1216.65,-105.345,-3.0166
38.2396,1215.59,-105.375,-3.0127
38.2496,1214.54,-105.405,-3.00882
38.2596,1213.48,-105.436,-3.00493
38.2696,1212.43,-105.466,-3.00105
38.2796,1211.37,-105.496,-2.99717
38.2896,1210.32,-105.525,-2.9933
38.2996,1209.26,-105.555,-2.98943
38.3096,1208.21,-105.585,-2.98557
38.3196,1207.15,-105.615,-2.98171
38.3296,1206.09,-105.645,-2.97785
38.3396,1205.04,-105.675,-2.974
38.3496,1203.98,-105.704,-2.97015
38.3596,1202.92,-105.734,-2.9663
38.3696,1201.87,-105.764,-2.96246
38.3796,1200.81,-105.793,-2.95862
38.3896,1199.75,-105.823,-2.95479
38.3996,1198.69,-105.852,-2.95096
38.4096,1197.63,-105.882,-2.94713
38.4196,1196.57,-105.911,-2.94331
38.4296,1195.51,-105.94,-2.93949
38.4396,1194.45,-105.97,-2.93568
38.4496,1193.39,-105.999,-2.93187
38.4596,1192.33,-106.028,-2.92806
38.4696,1191.27,-106.058,-2.92426
38.4795,1190.21,-106.087,-2.92046
38.4895,1189.15,-106.116,-2.91667
38.4995,1188.09,-106.145,-2.91287
38.5095,1187.03,-106.174,-2.90909
38.5195,1185.97,-106.203,-2.9053
38.5295,1184.9,-106.232,-2.90152
38.5395,1183.84,-106.261,-2.89775
38.5495,1182.78,-106.29,-2.89398
38.5595,1181.71,-106.319,-2.89021
38.5695,1180.65,-106.348,-2.88645
38.5795,1179.59,-106.377,-2.88269
38.5895,1178.52,-106.406,-2.87893
38.5995,1177.46,-106.434,-2.87518
38.6095,1176.39,-106.463,-2.87143
38.6195,1175.33,-106.492,-2.86769
38.6295,1174.26,-106.52,-2.86395
38.6395,1173.2,-106.549,-2.86021
38.6495,1172.13,-106.578,-2.85648
38.6595,1171.07,-106.606,-2.85275
38.6695,1170,-106.635,-2.84902
38.6795,1168.93,-106.663,-2.8453
38.6895,1167.87,-106.691,-2.84159
38.6995,1166.8,-106.72,-2.83787
38.7095,1165.73,-106.748,-2.83416
38.7195,1164.67,-106.776,-2.83046
38.7295,1163.6,-106.805,-2.82675
38.7395,1162.53,-106.833,-2.82306
38.7495,1161.46,-106.861,-2.81936
38.7595,1160.39,-106.889,-2.81567
38.7695,1159.32,-106.917,-2.81199
38.7795,1158.25,-106.946,-2.8083
38.7895,1157.18,-106.974,-2.80462
38.7995,1156.11,-107.002,-2.80095
38.8095,1155.04,-107.03,-2.79728
38.8195,1153.97,-107.058,-2.79361
38.8295,1152.9,-107.085,-2.78995
38.8395,1151.83,-107.113,-2.78629
38.8495,1150.76,-107.141,-2.78263
38.8595,1149.69,-107.169,-2.77898
38.8695,1148.61,-107.197,-2.77534
38.8795,1147.54,-107.224,-2.77169
38.8895,1146.47,-107.252,-2.76805
38.8995,1145.4,-107.28,-2.76441
38.9095,1144.32,-107.307,-2.76078
38.9195,1143.25,-107.335,-2.75715
38.9295,1142.18,-107.362,-2.75353
38.9395,1141.1,-107.39,-2.74991
38.9495,1140.03,-107.417,-2.74629
38.9595,1138.95,-107.445,-2.74268
38.9695,1137.88,-107.472,-2.73907
38.9795,1136.81,-107.5,-2.73546
38.9895,1135.73,-107.527,-2.73186
38.9995,1134.65,-107.554,-2.72826
39.0095,1133.58,-107.581,-2.72467
39.0195,1132.5,-107.609,-2.72108
39.0295,1131.43,-107.636,-2.71749
39.0395,1130.35,-107.663,-2.71391
39.0495,1129.27,-107.69,-2.71033
39.0595,1128.2,-107.717,-2.70676
39.0695,1127.12,-107.744,-2.70318
39.0794,1126.04,-107.771,-2.69962
39.0894,1124.96,-107.798,-2.69605
39.0994,1123.88,-107.825,-2.69249
39.1094,1122.81,-107.852,-2.68894
39.1194,1121.73,-107.879,-2.68539
39.1294,1120.65,-107.906,-2.68184
39.1394,1119.57,-107.932,-2.67829
39.1494,1118.49,-107.959,-2.67475
39.1594,1117.41,-107.986,-2.67122
39.1694,1116.33,-108.012,-2.66768
39.1794,1115.25,-108.039,-2.66415
39.1894,1114.17,-108.066,-2.66063
39.1994,1113.09,-108.092,-2.65711
39.2094,1112.01,-108.119,-2.65359
39.2194,1110.92,-108.145,-2.65007
39.2294,1109.84,-108.172,-2.64656
39.2394,1108.76,-108.198,-2.64306
39.2494,1107.68,-108.225,-2.63955
39.2594,1106.6,-108.251,-2.63605
39.2694,1105.51,-108.277,-2.63256
39.2794,1104.43,-108.304,-2.62907
39.2894,1103.35,-108.33,-2.62558
39.2994,1102.26,-108.356,-2.6221
39.3094,1101.18,-108.382,-2.61862
39.3194,1100.09,-108.408,-2.61514
39.3294,1099.01,-108.435,-2.61167
39.3394,1097.93,-108.461,-2.6082
39.3494,1096.84,-108.487,-2.60473
39.3594,1095.76,-108.513,-2.60127
39.3694,1094.67,-108.539,-2.59781
39.3794,1093.58,-108.565,-2.59436
39.3894,1092.5,-108.59,-2.59091
39.3994,1091.41,-108.616,-2.58747
39.4094,1090.33,-108.642,-2.58402
39.4194,1089.24,-108.668,-2.58059
39.4294,1088.15,-108.694,-2.57715
39.4394,1087.07,-108.72,-2.57372
39.4494,1085.98,-108.745,-2.57029
39.4594,1084.89,-108.771,-2.56687
39.4694,1083.8,-108.797,-2.56345
39.4794,1082.71,-108.822,-2.56003
39.4894,1081.63,-108.848,-2.55662
39.4994,1080.54,-108.873,-2.55321
39.5094,1079.45,-108.899,-2.54981
39.5194,1078.36,-108.924,-2.54641
39.5294,1077.27,-108.95,-2.54301
39.5394,1076.18,-108.975,-2.53962
39.5494,1075.09,-109,-2.53623
39.5594,1074,-109.026,-2.53284
39.5694,1072.91,-109.051,-2.52946
39.5794,1071.82,-109.076,-2.52608
39.5894,1070.73,-109.101,-2.5227
39.5994,1069.64,-109.127,-2.51933
39.6094,1068.54,-109.152,-2.51597
39.6194,1067.45,-109.177,-2.5126
39.6294,1066.36,-109.202,-2.50924
39.6394,1065.27,-109.227,-2.50589
39.6494,1064.18,-109.252,-2.50253
39.6594,1063.08,-109.277,-2.49918
39.6693,1061.99,-109.302,-2.49584
39.6793,1060.9,-109.327,-2.4925
39.6893,1059.8,-109.352,-2.48916
39.6993,1058.71,-109.377,-2.48582
39.7093,1057.62,-109.402,-2.4825
39.7193,1056.52,-109.426,-2.47917
39.7293,1055.43,-109.451,-2.47585
39.7393,1054.33,-109.476,-2.47253
39.7493,1053.24,-109.501,-2.46921
39.7593,1052.14,-109.525,-2.4659
39.7693,1051.05,-109.55,-2.46259
39.7793,1049.95,-109.574,-2.45929
39.7893,1048.85,-109.599,-2.45599
39.7993,1047.76,-109.624,-2.45269
39.8093,1046.66,-109.648,-2.4494
39.8193,1045.57,-109.672,-2.44611
39.8293,1044.47,-109.697,-2.44282
39.8393,1043.37,-109.721,-2.43954
39.8493,1042.27,-109.746,-2.43626
39.8593,1041.18,-109.77,-2.43299
39.8693,1040.08,-109.794,-2.42971
39.8793,1038.98,-109.819,-2.42645
39.8893,1037.88,-109.843,-2.42318
39.8993,1036.78,-109.867,-2.41992
39.9093,1035.68,-109.891,-2.41667
39.9193,1034.58,-109.915,-2.41341
39.9293,1033.49,-109.939,-2.41016
39.9393,1032.39,-109.963,-2.40692
39.9493,1031.29,-109.987,-2.40368
39.9593,1030.19,-110.011,-2.40044
39.9693,1029.09,-110.035,-2.3972
39.9793,1027.99,-110.059,-2.39397
39.9893,1026.88,-110.083,-2.39074
39.9993,1025.78,-110.107,-2.38752
40.0093,1024.68,-110.131,-2.3843
40.0193,1023.58,-110.155,-2.38108
40.0293,1022.48,-110.179,-2.37787
40.0393,1021.38,-110.202,-2.37466
40.0493,1020.27,-110.226,-2.37146
40.0593,1019.17,-110.25,-2.36826
40.0693,1018.07,-110.273,-2.36506
40.0793,1016.97,-110.297,-2.36186
40.0893,1015.86,-110.321,-2.35867
40.0993,1014.76,-110.344,-2.35548
40.1093,1013.66,-110.368,-2.3523
40.1193,1012.55,-110.391,-2.34912
40.1293,1011.45,-110.415,-2.34594
40.1393,1010.34,-110.438,-2.34277
40.1493,1009.24,-110.461,-2.3396
40.1593,1008.13,-110.485,-2.33644
40.1693,1007.03,-110.508,-2.33328
40.1793,1005.92,-110.531,-2.33012
40.1893,1004.82,-110.555,-2.32696
40.1993,1003.71,-110.578,-2.32381
40.2093,1002.61,-110.601,-2.32066
40.2193,1001.5,-110.624,-2.31752
40.2293,1000.39,-110.648,-2.31438
40.2393,999.287,-110.671,-2.31124
40.2493,998.18,-110.694,-2.30811
40.2593,997.073,-110.717,-2.30498
40.2692,995.965,-110.74,-2.30185
